Model name,XAI method,Model type,Metric name,Metric value,Image,Image class,Prediction
Vgg16,ScoreCAM,CCPL,Insertion,0.7275966820307076,39,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.35058934544213116,40,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.7083020517602563,41,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6028690985403955,42,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.7042319872416556,43,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.3899645828641951,44,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.7237566742114723,45,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.8519479292444885,46,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.5825210465118289,47,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6000420367345214,48,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.7739666048437357,49,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6521327309310436,50,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.688117977231741,51,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.44768580375239253,52,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6037072357721627,53,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.7635002052411437,54,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6995908939279616,55,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.590257859788835,56,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.7782381251454353,57,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6267615591641515,58,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.8517403195146471,59,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5488973938627169,60,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6279407506808639,61,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6016990495845675,62,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6530664055608213,63,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5851842598058283,64,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6791454213671386,65,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.42845945060253143,66,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5740685407072306,67,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.666923901066184,68,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.556713501457125,69,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5405933146830648,70,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6234105043113232,71,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5432168404804543,72,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.45250632643001154,73,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6310269403038546,74,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.48154228227213025,75,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.7458264364395291,76,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.509006489533931,77,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6523834937252104,78,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.692569368518889,79,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.631198660004884,80,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.3477954580448568,81,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.8101487648673356,82,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5147597650066018,83,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6088023125194013,84,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6163142481818795,85,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6889843209646642,86,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6824315986596048,87,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.3929690564982593,88,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.8004292929545045,89,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.8073880514129996,90,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.7993422695435584,91,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.7610260746441782,92,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6082859160378575,93,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.662104913033545,94,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6465984480455518,95,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.38811955018900335,96,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.7943487078882754,97,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.38298406172543764,98,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.5387333098333329,99,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.49767120415344834,100,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6716580376960337,101,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5974736553616822,102,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6253738550003618,103,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6122915991581976,104,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5521602928638458,105,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5458085471764207,106,River,False
Vgg16,ScoreCAM,CCPL,Insertion,0.6889993920922279,107,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6978047834709287,108,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.5866803429089487,109,River,True
Vgg16,ScoreCAM,CCPL,Insertion,0.6454306459054351,110,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5158248906955123,1,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8144727409817278,2,Highway,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9203655861783773,3,Highway,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5958205864299089,4,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.687994705978781,5,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6068195602856576,6,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6725977822206914,7,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6012872913852334,8,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6203847327269614,9,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5233779570553452,10,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5100011203903705,11,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9505407079122961,12,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6283032814972103,13,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6996116084046662,14,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7107456685043871,15,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5295606234576553,16,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8320846329443157,17,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5406270346138626,18,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.43395655509084463,19,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7644171512220055,20,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6663028663024306,21,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6788159175775945,22,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.45702942507341504,23,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.603190480498597,24,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9857996264472604,25,Highway,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6552019498776644,26,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6833557649515569,27,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5293436236679554,28,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6761217773891985,29,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5762087481562048,30,Highway,False
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7201538011431694,31,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6686988028232008,32,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7608647500164807,33,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9037936362437904,34,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6912274819333106,35,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7258983503561467,36,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8045138120651245,37,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8448675340041518,38,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7373838061466813,39,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6891323828604072,40,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9030176035594195,41,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8848510761745274,42,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.787091423291713,43,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7897009795997292,44,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6951616490259767,45,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.631587783806026,46,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7049977018032223,47,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7071488401852548,48,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6382363145239651,49,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7938537648878992,50,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.624658677726984,51,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7435786221176386,52,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7670662570744753,53,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7549926722422242,54,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7215967308729887,55,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8103598221205175,56,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7365177334286273,57,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.864072491414845,58,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8962394611444324,59,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7946005328558385,60,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.908783386927098,61,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7632761690765619,62,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7389958403073251,63,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7854513083584607,64,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7605614850763232,65,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.863722481764853,66,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8084063730202615,67,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8420169875025749,68,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9054647232405841,69,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7280309251509607,70,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7113885437138379,71,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8558478662744164,72,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.5267204620613484,73,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8119269795715809,74,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7908676958177239,75,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7964133135974407,76,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7481006754096597,77,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8195799668319523,78,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7705238703638315,79,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.754472834058106,80,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7371868100017309,81,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8808086225762963,82,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8881578147411346,83,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6825516030658036,84,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7034728187136352,85,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8648080653510988,86,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6956115365028381,87,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7715247068554163,88,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9049979578703642,89,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7690034527331591,90,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7796378671191633,91,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.4690237974282354,92,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7101673847064376,93,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7903737870510668,94,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6670405850745738,95,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7121240682899952,96,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7669639731757343,97,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7533724401146173,98,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8621834656223655,99,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7023357923608273,100,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7057591946795583,101,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.9439450157806277,102,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6246989534702152,103,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7697818144224584,104,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.6815504424739629,105,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8906764802522957,106,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.638898006407544,107,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.719277135329321,108,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.8647033260203898,109,River,True
Vgg16,ScoreCAM,DCGAN_FDA,Insertion,0.7121900641359389,110,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8134307558648288,1,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.9190219701267779,2,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.9533384474925697,3,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7462944234721363,4,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6306507522240281,5,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8036419828422368,6,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6989113902673125,7,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7879731114953756,8,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7603537295944989,9,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8783974726684391,10,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7967873094603419,11,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.21779907279415056,12,Highway,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7261781138367951,13,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6211656644009054,14,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6756899082101882,15,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.9025134760886431,16,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6040584477595985,17,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7813078230246902,18,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8480241680517793,19,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.753067821264267,20,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7271890854462981,21,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6691130483523011,22,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8263768600299954,23,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7453583125025034,24,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.9439186211675406,25,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6977225039154291,26,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6661356161348522,27,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6985380202531815,28,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6472763777710497,29,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8880319250747561,30,Highway,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8873343863524497,31,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6199684240855277,32,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3879463110351935,33,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6113233059295453,34,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.37708106404170394,35,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.29300892003811896,36,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.37365910317748785,37,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.330233670421876,38,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4445007141912356,39,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6571425185538828,40,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.5180269767297432,41,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4491992889670655,42,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.41316064912825823,43,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3885358301922679,44,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.5721003841608763,45,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8404365750029683,46,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3451080354861915,47,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6961769754998386,48,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.44024400785565376,49,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3284614020958543,50,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6068256795406342,51,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.30266883550211787,52,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6901782918721437,53,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8568129744380713,54,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6350804348476231,55,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.31287449272349477,56,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4702737466432154,57,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3651729042176157,58,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6219773045741022,59,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.30810600239783525,60,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.357483493629843,61,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3938292566454038,62,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4050814771326259,63,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.26941233163233846,64,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.39861412218306214,65,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3322650737827644,66,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.36280705861281604,67,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.36686570127494633,68,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.38124617852736264,69,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7422323138453066,70,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.38703210232779384,71,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3683215097989887,72,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.458416148845572,73,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.46799821814056486,74,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8239595587365329,75,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3933159108273685,76,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3511994401924312,77,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3751296545378864,78,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.2975079963216558,79,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3325962296221405,80,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6474108146503568,81,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6663883412256837,82,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7801721128635108,83,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.38148093363270164,84,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6821872633881867,85,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4749879555311054,86,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4048647681483999,87,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3312582252547145,88,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.517417406430468,89,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.5846751378849149,90,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6368686822243035,91,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.8987549459561706,92,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6832609865814447,93,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4414512440562248,94,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.3218177363742143,95,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7129075033590198,96,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4694614321924746,97,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6491368371061981,98,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.439666896359995,99,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.7088132426142693,100,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6177394832484424,101,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.39397114276653156,102,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.738920692820102,103,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.6650376338511705,104,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.736097018700093,105,River,False
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.41925961489323527,106,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.4331079351250082,107,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.35206276969984174,108,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.31596987729426473,109,River,True
Vgg16,ScoreCAM,DCGAN_Flow,Insertion,0.348846023902297,110,River,True
Vgg16,Ig,Baseline,Insertion,0.486713140970096,1,Highway,True
Vgg16,Ig,Baseline,Insertion,0.8722956664860249,2,Highway,True
Vgg16,Ig,Baseline,Insertion,0.9408903368748724,3,Highway,True
Vgg16,Ig,Baseline,Insertion,0.8827060456387699,4,Highway,False
Vgg16,Ig,Baseline,Insertion,0.8754642121493816,5,Highway,False
Vgg16,Ig,Baseline,Insertion,0.789963754825294,6,Highway,False
Vgg16,Ig,Baseline,Insertion,0.7551295133307576,7,Highway,False
Vgg16,Ig,Baseline,Insertion,0.7860710467211902,8,Highway,False
Vgg16,Ig,Baseline,Insertion,0.8052869909442961,9,Highway,False
Vgg16,Ig,Baseline,Insertion,0.6058739181607962,10,Highway,True
Vgg16,Ig,Baseline,Insertion,0.43935070699080825,11,Highway,True
Vgg16,Ig,Baseline,Insertion,0.7699083108454943,12,Highway,False
Vgg16,Ig,Baseline,Insertion,0.828938745893538,13,Highway,False
Vgg16,Ig,Baseline,Insertion,0.7949891942553222,14,Highway,False
Vgg16,Ig,Baseline,Insertion,0.8558741621673107,15,Highway,False
Vgg16,Ig,Baseline,Insertion,0.825718083884567,16,Highway,False
Vgg16,Ig,Baseline,Insertion,0.8969611842185259,17,Highway,False
Vgg16,Ig,Baseline,Insertion,0.7618298642337322,18,Highway,False
Vgg16,Ig,Baseline,Insertion,0.5782414666609839,19,Highway,True
Vgg16,Ig,Baseline,Insertion,0.784070503897965,20,Highway,False
Vgg16,Ig,Baseline,Insertion,0.8328621787950397,21,Highway,False
Vgg16,Ig,Baseline,Insertion,0.7529835090972483,22,Highway,False
Vgg16,Ig,Baseline,Insertion,0.6354531021788716,23,Highway,False
Vgg16,Ig,Baseline,Insertion,0.8084630509838462,24,Highway,False
Vgg16,Ig,Baseline,Insertion,0.9699865360744298,25,Highway,True
Vgg16,Ig,Baseline,Insertion,0.7795276097021997,26,Highway,False
Vgg16,Ig,Baseline,Insertion,0.8327027168124914,27,Highway,False
Vgg16,Ig,Baseline,Insertion,0.7171455468051136,28,Highway,False
Vgg16,Ig,Baseline,Insertion,0.7757427832111716,29,Highway,False
Vgg16,Ig,Baseline,Insertion,0.4566373040433973,30,Highway,True
Vgg16,Ig,Baseline,Insertion,0.9081470821984112,31,River,True
Vgg16,Ig,Baseline,Insertion,0.8482054993510246,32,River,True
Vgg16,Ig,Baseline,Insertion,0.8736715223640203,33,River,True
Vgg16,Ig,Baseline,Insertion,0.9279420864768326,34,River,True
Vgg16,Ig,Baseline,Insertion,0.8735830648802221,35,River,True
Vgg16,Ig,Baseline,Insertion,0.776234314776957,36,River,True
Vgg16,Ig,Baseline,Insertion,0.873123113065958,37,River,True
Vgg16,Ig,Baseline,Insertion,0.902637850958854,38,River,True
